fips,cases,deaths,lat,long,state,county,total_population
38049,1569,21248,48.23104458,-100.6324822, North Dakota,McHenry County,5878
38051,893,6690,46.11182017,-99.44145858, North Dakota,McIntosh County,2597
38053,3640,15362,47.7413337,-103.395905, North Dakota,McKenzie County,13334
38055,3170,31566,47.60766714,-101.3182418, North Dakota,McLean County,9584
38057,2986,13509,47.31213126,-101.8318399, North Dakota,Mercer County,8462
38059,13165,96799,46.71681782,-101.2822377, North Dakota,Morton County,30868
38061,3854,21906,48.20197971,-102.3555315, North Dakota,Mountrail County,10321
38063,928,12576,47.9226426,-98.19038437, North Dakota,Nelson County,2894
38065,375,2979,47.11530482,-101.3406158, North Dakota,Oliver County,1842
38067,2380,10475,48.76623521,-97.5523809, North Dakota,Pembina County,6947
38069,1244,21743,48.24977025,-99.96407787, North Dakota,Pierce County,4126
38071,4337,33206,48.26886249,-98.72223879, North Dakota,Ramsey County,11583
38073,1915,17081,46.45621782,-97.65742504, North Dakota,Ransom County,5314
38075,658,11018,48.71982533,-101.6603912, North Dakota,Renville County,2442
38077,4771,15644,46.26440649,-96.94852979, North Dakota,Richland County,16254
38079,7781,27701,48.77245354,-99.84097493, North Dakota,Rolette County,14511
38081,1294,6169,46.10830372,-97.63217159, North Dakota,Sargent County,3872
38083,345,3564,47.57700669,-100.3426391, North Dakota,Sheridan County,1409
38085,1637,12453,46.11323337,-101.0440149, North Dakota,Sioux County,4373
38087,71,0,46.44737738,-103.4601547, North Dakota,Slope County,742
38089,13767,55649,46.80851182,-102.6576326, North Dakota,Stark County,31081
38091,434,1543,47.45611548,-97.72728747, North Dakota,Steele County,1744
38093,8220,68815,46.97962541,-98.95637318, North Dakota,Stutsman County,20965
38095,756,9002,48.68565745,-99.24564265, North Dakota,Towner County,2224
38097,2463,16958,47.45367788,-97.16323288, North Dakota,Traill County,8008
38099,4068,23215,48.36876964,-97.72574783, North Dakota,Walsh County,10751
38101,23971,174885,48.22390169,-101.5436763, North Dakota,Ward County,68812
38103,1218,7668,47.58614526,-99.65904998, North Dakota,Wells County,3976
38105,12219,42527,48.34522353,-103.4793387, North Dakota,Williams County,35208
39001,8844,82770,38.84541072,-83.4718964, Ohio,Adams County,27776
39003,33659,288111,40.77285242,-84.10802343, Ohio,Allen County,103175
39005,14823,124892,40.84772277,-82.27280781, Ohio,Ashland County,53536
39007,25642,243160,41.70860332,-80.74830218, Ohio,Ashtabula County,97830
39009,19820,79215,39.33425634,-82.04278644, Ohio,Athens County,65917
39011,14154,107666,40.55998859,-84.2242143, Ohio,Auglaize County,45729
39013,19054,191121,40.01625942,-80.9924051, Ohio,Belmont County,68024
39015,14050,96228,38.93416837,-83.86788395, Ohio,Brown County,43572
39017,115935,699364,39.44012838,-84.57388716, Ohio,Butler County,380019
39019,6293,69772,40.5789686,-81.09178213, Ohio,Carroll County,27332
39021,10721,79779,40.13923427,-83.76875242, Ohio,Champaign County,38845
39023,43263,345823,39.91592258,-83.78498252, Ohio,Clark County,134726
39025,65066,318744,39.04847534,-84.15375786, Ohio,Clermont County,204275
39027,12729,93280,39.41485808,-83.80852286, Ohio,Clinton County,41957
39029,29527,295262,40.76932373,-80.78094576, Ohio,Columbiana County,103190
39031,10040,87838,40.30096166,-81.91729018, Ohio,Coshocton County,36585
39033,14130,127178,40.85065156,-82.91989099, Ohio,Crawford County,41821
39035,347214,2415590,41.424119,-81.65918339, Ohio,Cuyahoga County,1247451
39037,15007,147866,40.13412966,-84.6194517, Ohio,Darke County,51513
39039,12342,102366,41.32398837,-84.49076944, Ohio,Defiance County,38160
39041,55764,160244,40.27942393,-83.00457058, Ohio,Delaware County,201135
39043,24847,170694,41.36796058,-82.62904521, Ohio,Erie County,74780
39045,47181,252089,39.75107189,-82.63088163, Ohio,Fairfield County,154457
39047,9354,67362,39.56021306,-83.4562016, Ohio,Fayette County,28620
39049,364310,1663436,39.96995815,-83.01115755, Ohio,Franklin County,1290360
39051,12470,99760,41.60213491,-84.12571393, Ohio,Fulton County,42253
39053,10358,69887,38.82708533,-82.31647569, Ohio,Gallia County,30088
39055,20383,169800,41.49952319,-81.17935342, Ohio,Geauga County,93843
39057,48135,301363,39.69116283,-83.89032084, Ohio,Greene County,166502
39059,13577,81796,40.05026529,-81.49248905, Ohio,Guernsey County,39111
39061,236660,1324129,39.19673558,-84.54502924, Ohio,Hamilton County,813589
39063,21169,161251,41.00250487,-83.66838948, Ohio,Hancock County,75837
39065,8739,89262,40.66015414,-83.65929931, Ohio,Hardin County,31425
39067,4100,43818,40.29380509,-81.09068544, Ohio,Harrison County,15211
39069,7777,68893,41.3339642,-84.06830637, Ohio,Henry County,27208
39071,13423,98454,39.1839264,-83.60331456, Ohio,Highland County,43016
39073,8577,74390,39.49537927,-82.47991446, Ohio,Hocking County,28390
39075,5793,113198,40.56163713,-81.92635677, Ohio,Holmes County,43901
39077,17915,133253,41.14651175,-82.59867951, Ohio,Huron County,58339
39079,11746,77648,39.01914254,-82.6181856, Ohio,Jackson County,32450
39081,18669,187219,40.38614126,-80.76259514, Ohio,Jefferson County,66371
39083,16461,135420,40.39830217,-82.42027563, Ohio,Knox County,61481
39085,61486,441472,41.69710807,-81.23676539, Ohio,Lake County,229954
39087,24177,146013,38.59743452,-82.53466552, Ohio,Lawrence County,60184
39089,52562,281424,40.09136236,-82.48185785, Ohio,Licking County,173750
39091,12688,98434,40.38996525,-83.76784341, Ohio,Logan County,45316
39093,88862,586466,41.29553751,-82.15083537, Ohio,Lorain County,307670
39095,125215,928417,41.62101218,-83.65468618, Ohio,Lucas County,431102
39097,11542,79003,39.89381073,-83.40178317, Ohio,Madison County,44135
39099,66837,711424,41.01631101,-80.77287029, Ohio,Mahoning County,229961
39101,24376,166533,40.58610662,-83.15736305, Ohio,Marion County,65299
39103,50465,308754,41.11770589,-81.8998621, Ohio,Medina County,177980
39105,6339,52538,39.09224872,-82.0305041, Ohio,Meigs County,23078
39107,11283,91376,40.54043046,-84.62912742, Ohio,Mercer County,40884
39109,31739,281865,40.0543329,-84.22871271, Ohio,Miami County,105371
39111,4195,51304,39.72984936,-81.08464734, Ohio,Monroe County,13942
39113,161167,1210089,39.75394919,-84.29050975, Ohio,Montgomery County,531670
39115,4096,32360,39.62081738,-81.85308173, Ohio,Morgan County,14640
39117,9372,56826,40.5236356,-82.7892599, Ohio,Morrow County,35043
39119,31446,168452,39.96575964,-81.94363275, Ohio,Muskingum County,86131
39121,3899,38247,39.76818851,-81.45937183, Ohio,Noble County,14416
39123,10768,90682,41.53781826,-83.0940185, Ohio,Ottawa County,40632
39125,5532,44293,41.11676341,-84.5801017, Ohio,Paulding County,18809
39127,10280,70483,39.73508655,-82.23804971, Ohio,Perry County,36022
39129,21158,142240,39.64170392,-83.0243386, Ohio,Pickaway County,57762
39131,9958,62891,39.07634001,-83.06769584, Ohio,Pike County,28000
39133,43911,267567,41.16793482,-81.19735782, Ohio,Portage County,162511
39135,11581,119149,39.7420247,-84.64787018, Ohio,Preble County,41093
39137,9868,103248,41.02094889,-84.1336111, Ohio,Putnam County,33911
39139,39078,286001,40.77180308,-82.5379961, Ohio,Richland County,121100
39141,24869,183059,39.33705391,-83.06000914, Ohio,Ross County,76948
39143,17436,145919,41.35624126,-83.137872, Ohio,Sandusky County,59029
39145,27661,145052,38.80270163,-82.98907345, Ohio,Scioto County,76040
39147,15664,139778,41.12351311,-83.12783209, Ohio,Seneca County,55351
39149,13230,110743,40.33163494,-84.20258189, Ohio,Shelby County,48749
39151,97354,1049698,40.81482476,-81.36437305, Ohio,Stark County,372404
39153,142093,1078055,41.12464734,-81.53123079, Ohio,Summit County,541334
39155,52288,571553,41.31735028,-80.76109643, Ohio,Trumbull County,200367
39157,25230,296921,40.44214695,-81.47226262, Ohio,Tuscarawas County,92335
39159,19808,59108,40.30016061,-83.37239023, Ohio,Union County,56707
39161,8124,83937,40.8554138,-84.591117, Ohio,Van Wert County,28261
39163,3677,29399,39.25208988,-82.4831444, Ohio,Vinton County,13083
39165,72206,355653,39.42581994,-84.16557457, Ohio,Warren County,229132
39167,15401,130897,39.45690571,-81.49121382, Ohio,Washington County,60426
39169,28374,269363,40.82925852,-81.88844833, Ohio,Wayne County,116099
39171,11787,93176,41.56052014,-84.58429552, Ohio,Williams County,36816
39173,38432,227173,41.36224827,-83.62285108, Ohio,Wood County,130150
39175,6624,62937,40.84339621,-83.30734173, Ohio,Wyandot County,22000
40001,9787,45146,35.88494195,-94.65859267, Oklahoma,Adair County,22220
40003,1877,8114,36.73090616,-98.32408495, Oklahoma,Alfalfa County,5847
40005,4690,28126,34.37366573,-96.03802487, Oklahoma,Atoka County,13823
40007,1169,6423,36.7496847,-100.4758872, Oklahoma,Beaver County,5377
40009,7249,60027,35.26862449,-99.68128023, Oklahoma,Beckham County,22268
40011,2916,23048,35.87518314,-98.43307003, Oklahoma,Blaine County,9556
40013,17249,80550,33.96472458,-96.25903472, Oklahoma,Bryan County,46457
40015,10106,100885,35.17364557,-98.37534464, Oklahoma,Caddo County,29242
40017,48063,213705,35.5426055,-97.98465569, Oklahoma,Canadian County,140455
40019,19259,132716,34.25103751,-97.28552485, Oklahoma,Carter County,48319
40021,17455,85423,35.90692775,-94.99980896, Oklahoma,Cherokee County,48664
40023,5034,34355,34.02807439,-95.54771129, Oklahoma,Choctaw County,14807
40025,703,2984,36.74817177,-102.5173885, Oklahoma,Cimarron County,2174
40027,99921,474329,35.20413532,-97.32519562, Oklahoma,Cleveland County,279274
40029,2097,14431,34.58840127,-96.29798747, Oklahoma,Coal County,5581
40031,39146,224039,34.65973764,-98.47195055, Oklahoma,Comanche County,121762
40033,1684,18186,34.28845626,-98.37053567, Oklahoma,Cotton County,5858
40035,5964,27553,36.76268118,-95.20916602, Oklahoma,Craig County,14390
40037,22554,192549,35.90230551,-96.37086028, Oklahoma,Creek County,71427
40039,9679,98286,35.63853802,-99.00170785, Oklahoma,Custer County,29152
40041,13637,118465,36.40823634,-94.80325046, Oklahoma,Delaware County,42433
40043,1226,16598,35.98772922,-99.00730714, Oklahoma,Dewey County,4922
40045,1034,5207,36.2180194,-99.75324573, Oklahoma,Ellis County,4015
40047,17970,159489,36.3791334,-97.78265517, Oklahoma,Garfield County,61898
40049,8578,81725,34.70418038,-97.30811132, Oklahoma,Garvin County,27835
40051,17060,138967,35.0167709,-97.88339847, Oklahoma,Grady County,55071
40053,1258,8536,36.796297,-97.78638765, Oklahoma,Grant County,4397
40055,1585,23125,34.93535801,-99.5605612, Oklahoma,Greer County,5861
40057,888,6095,34.7440135,-99.84741652, Oklahoma,Harmon County,2710
40059,835,7117,36.78836519,-99.6679804, Oklahoma,Harper County,3760
40061,3306,22225,35.222576,-95.11513306, Oklahoma,Haskell County,12687
40063,3087,33898,35.04912569,-96.24921145, Oklahoma,Hughes County,13372
40065,8214,63526,34.58781741,-99.41138784, Oklahoma,Jackson County,25063
40067,1596,15138,34.11130184,-97.83182974, Oklahoma,Jefferson County,6158
40069,3896,33124,34.31440473,-96.66011537, Oklahoma,Johnston County,11064
40071,15627,127342,36.81799745,-97.14421435, Oklahoma,Kay County,44402
40073,4833,39883,35.94530008,-97.94193268, Oklahoma,Kingfisher County,15694
40075,2399,29802,34.91671958,-98.97720696, Oklahoma,Kiowa County,8886
40077,2701,18573,34.87844729,-95.25215049, Oklahoma,Latimer County,10348
40079,15481,66590,34.89851864,-94.70392124, Oklahoma,Le Flore County,50026
40081,9867,81951,35.70270942,-96.8812462, Oklahoma,Lincoln County,34895
40083,13545,84242,35.91899576,-97.44352845, Oklahoma,Logan County,46683
40085,3959,22381,33.95273467,-97.23906784, Oklahoma,Love County,10063
40087,14689,78348,35.01123903,-97.44572302, Oklahoma,McClain County,39247
40089,9694,100881,34.11664328,-94.77222373, Oklahoma,McCurtain County,33016
40091,5594,69326,35.37235506,-95.66599306, Oklahoma,McIntosh County,19725
40093,2833,23092,36.31149996,-98.53467076, Oklahoma,Major County,7692
40095,5643,24292,34.02311222,-96.76855464, Oklahoma,Marshall County,16505
40097,13229,90069,36.30179091,-95.23175116, Oklahoma,Mayes County,41044
40099,5314,42729,34.48116015,-97.06826283, Oklahoma,Murray County,13946
40101,24274,196440,35.61318461,-95.37802952, Oklahoma,Muskogee County,68736
40103,3593,22925,36.38953329,-97.22928674, Oklahoma,Noble County,11335
40105,3210,23161,36.79843529,-95.61902331, Oklahoma,Nowata County,10322
40107,4232,35068,35.46485198,-96.32639984, Oklahoma,Okfuskee County,12067
40109,243521,1408099,35.55140095,-97.40716948, Oklahoma,Oklahoma County,787216
40111,11638,103642,35.64661916,-95.96432828, Oklahoma,Okmulgee County,38749
40113,13802,95746,36.62888819,-96.39635704, Oklahoma,Osage County,47226
40115,11598,74278,36.83532655,-94.81011909, Oklahoma,Ottawa County,31454
40117,5031,49665,36.31743373,-96.7033176, Oklahoma,Pawnee County,16412
40119,23069,91432,36.07695283,-96.97584944, Oklahoma,Payne County,81815
40121,13771,111904,34.92065823,-95.7513432, Oklahoma,Pittsburg County,44146
40123,16503,82866,34.72959848,-96.68337199, Oklahoma,Pontotoc County,38355
40125,26652,153498,35.20614018,-96.94923008, Oklahoma,Pottawatomie County,72154
40127,3256,25806,34.41635232,-95.37603505, Oklahoma,Pushmataha County,11128
40129,1113,10084,35.68711719,-99.69666167, Oklahoma,Roger Mills County,3667
40131,31402,221685,36.37004357,-95.60406759, Oklahoma,Rogers County,91353
40133,7681,76721,35.16478725,-96.61686741, Oklahoma,Seminole County,24832
40135,12892,62008,35.49447108,-94.75463785, Oklahoma,Sequoyah County,41709
40137,13451,113131,34.48556989,-97.85141892, Oklahoma,Stephens County,43647
40139,7011,33900,36.74777635,-101.4889765, Oklahoma,Texas County,20805
40141,1818,19880,34.37288446,-98.92426619, Oklahoma,Tillman County,7413
40143,211344,1256628,36.11939621,-95.94013939, Oklahoma,Tulsa County,646419
40145,26909,156230,35.96024096,-95.51911308, Oklahoma,Wagoner County,78958
40147,15654,153180,36.71380786,-95.90514104, Oklahoma,Washington County,51886
40149,3268,27051,35.29071824,-98.99180434, Oklahoma,Washita County,11225
40151,2718,20624,36.76705782,-98.86573064, Oklahoma,Woods County,9043
40153,6160,41199,36.42316318,-99.26283045, Oklahoma,Woodward County,20727
41001,3829,26178,44.70915557,-117.6749883, Oregon,Baker County,16019
41003,22062,37495,44.49167306,-123.4316987, Oregon,Benton County,91107
41005,83996,343505,45.18787398,-122.2179634, Oregon,Clackamas County,410463
41007,6327,24448,45.99712889,-123.660711, Oregon,Clatsop County,39102
41009,10132,48107,45.94464254,-123.0890898, Oregon,Columbia County,51375
41011,14893,78149,43.17406868,-124.0594514, Oregon,Coos County,63686
41013,7909,41750,44.14230227,-120.356297, Oregon,Crook County,23011
41015,4655,26769,42.45911325,-124.157282, Oregon,Curry County,22650
41017,61514,149382,43.91570171,-121.2289121, Oregon,Deschutes County,186251
41019,25968,198571,43.27941273,-123.167291, Oregon,Douglas County,109114
41021,322,2803,45.37160076,-120.2048869, Oregon,Gilliam County,1878
41023,2233,10809,44.49024544,-119.0068631, Oregon,Grant County,7189
41025,1970,19651,43.06422669,-118.9666306, Oregon,Harney County,7267
41027,4618,28512,45.51872811,-121.6552036, Oregon,Hood River County,23209
41029,54353,273783,42.43201126,-122.7289309, Oregon,Jackson County,216574
41031,9043,51095,44.62806839,-121.17832, Oregon,Jefferson County,23607
41033,20868,169822,42.3665549,-123.5561938, Oregon,Josephine County,86251
41035,17856,114456,42.68762984,-121.6496461, Oregon,Klamath County,66921
41037,1653,13968,42.79246693,-120.3850163, Oregon,Lake County,7837
41039,79383,286419,43.93727035,-122.847753, Oregon,Lane County,373340
41041,9295,45824,44.64252874,-123.869912, Oregon,Lincoln County,48547
